"alias_id","alias","provider_id","mapped_product","product_id"
47326,HVN NAPHTHA,,Heavy Virgin Naphtha,1590
47327,NAPHTHA (HVN),,Heavy Virgin Naphtha,1590
47328,NAPHTA (HVN),,Heavy Virgin Naphtha,1590
47329,NAPTHA (HVN),,Heavy Virgin Naphtha,1590
47330,NAPHTHA HVN,,Heavy Virgin Naphtha,1590
47331,HIGH SULPHUR DISTILLATE,,High Sulfur diesel,1600
47332,"0.1 FUEL OIL DOMESTIQUE",,Heating Oil,1582
47333,HIGH SULPHUR DIESEL HSD,,High Sulfur diesel,1600
47334,DIESEL 0.5,,High Sulfur diesel,1600
47335,HIGH SULFUR DISTILLATE BLENDSTOCK,,Distillate Blendstock,1402
47336,HIGH SULFUR DISTILLATE 0.5S,,High Sulfur diesel,1600
47337,DIESEL S1500A,,High Sulfur diesel,1600
47338,LSD 1000 PPM,,High Sulfur diesel,1600
47339,HSD (S1000),,High Sulfur diesel,1600
47340,DIESEL S1500 A,,High Sulfur diesel,1600
47341,DIESEL 0.5% S,,High Sulfur diesel,1600
47342,HIGH SULFUR DISTILLATE,,High Sulfur diesel,1600
47343,HIGH SULPHUR DISTILLATE 0.2S,,High Sulfur diesel,1600
47344,HIGH SULFUR DISTILLATE 0.5 S,,High Sulfur diesel,1600
47345,GASOIL (0.2%S) MAX,,Gasoil 2000ppm,1518
47346,GASOIL 0.5 S,,Gasoil 5000ppm,1526
47347,GASOIL 1000PPM SULFUR,,Gasoil 1000ppm,1516
47348,.5% GASOIL,,Gasoil 5000ppm,1526
47349,GASOIL 0.2%,,Gasoil 2000ppm,1518
47350,GASOIL 0.2% MAX,,Gasoil 2000ppm,1518
47351,GASOIL 0.5S,,Gasoil 5000ppm,1526
47352,GASOIL 0.1% S,,Gasoil 1000ppm,1516
47353,GASOIL .2% MAX,,Gasoil 2000ppm,1518
47354,GASOIL 0.2% S,,Gasoil 2000ppm,1518
47355,GASOIL 0.2 MAX,,Gasoil 2000ppm,1518
47356,GASOIL 0.5%S,,Gasoil 5000ppm,1526
47357,GASOIL 0.1% SULPHUR,,Gasoil 1000ppm,1516
47358,GASOIL 0.2%S,,Gasoil 2000ppm,1518
47359,GASOIL .1% SULPHUR,,Gasoil 1000ppm,1516
47360,GASOIL (0.2%S),,Gasoil 2000ppm,1518
47361,GASOIL (0.5%S) MAX,,Gasoil 5000ppm,1526
47362,GASOIL 0.5% S,,Gasoil 5000ppm,1526
47363,GASOIL .1%,,Gasoil 1000ppm,1516
47364,GASOIL 46CI 0.1 WT % S,,Gasoil 1000ppm,1516
47365,DIESEL 500 PPM (HIGH SULFUR),,High Sulfur diesel,1600
47366,DIESEL 500 PPM HIGH SULFUR,,High Sulfur diesel,1600
47367,DIESEL GASOIL 1.0% SULFUR,,High Sulfur diesel,1600
47368,HIGH SULFUR DIESEL (HSD),,High Sulfur diesel,1600
47369,DIESEL 1800 PPM,,High Sulfur diesel,1600
47370,HIGH SULFUR DIESEL GASOIL (CUTTERSTOCK),,High Sulfur diesel,1600
47371,CPL77,,High Sulfur Heating Oil,1606
47372,DIESEL 500PPM HIGH SULFUR,,High Sulfur diesel,1600
47373,DIESEL GASOIL .0% SULFUR,,High Sulfur diesel,1600
47374,DIESEL 1800 PPM (HIGH SULFUR),,High Sulfur diesel,1600
47375,HIGH SULFUR DIESEL HSD,,High Sulfur diesel,1600
47376,DIESEL 500 HIGH SULFUR,,High Sulfur diesel,1600
47378,JET N.C.M.: 2710.19,,Jet A-1,1646
47379,AV-JET KERO DP,,Kerosene,1670
47380,JET A1-DAFSTAN 91 91,,Jet A-1,1646
47381,CANJET (JET FUEL),,Jet A-1,1646
47382,CANJET,,Jet A-1,1646
47383,JET 1,,Jet A-1,1646
47384,JET A1 DEF-STAN,,Jet A-1,1646
47385,JET FUEL TURBOSINA,,Jet A-1,1646
47386,DEFSTAN,,Jet A-1,1646
47387,JET A1 DEFSTAN 9,,Jet A-1,1646
47388,JET DEF STAN,,Jet A-1,1646
47389,JET A1 DEFSTAN,,Jet A-1,1646
47390,EU QUALIFIED JET A1,,Jet A-1,1646
47391,JET F-34,,Jet JP8,1652
47392,JET A-1 DEFSTAN,,Jet A-1,1646
47393,JET FUEL JET A1,,Jet A-1,1646
47394,AV-JET,,Jet,1644
47395,DEF STAN 9191,,Jet A-1,1646
47396,AV-JET KERO,,Jet,1644
47397,DEFSTAN JET,,Jet A-1,1646
47398,DEFSTAN 91,,Jet A-1,1646
47399,JET 54,,Jet A-1,1646
47400,AVJET,,Jet,1644
47401,JET A1 - DEFSTAN 91,,Jet A-1,1646
47402,JET DEF STAN 91-091,,Jet A-1,1646
47403,JET FUEL TURBO A1,,Jet A-1,1646
47404,JET A1 DEFSTAN 91 91,,Jet A-1,1646
47405,JET (DPK),,Jet,1644
47406,AVTUR - JET A1,,Jet A-1,1646
47407,JET DEFSTAN 91-91,,Jet A-1,1646
47408,JET DESTAN,,Jet A-1,1646
47409,JET FUEL (TUBO A1),,Jet A-1,1646
47410,JET FUEL A-1,,Jet A-1,1646
47411,AVTUR JET A1,,Jet A-1,1646
47412,JET A1 FOR EXPORT,,Jet A-1,1646
47413,AV JET,,Jet,1644
47414,JET 1A,,Jet A-1,1646
47415,JET DEFSTAN,,Jet A-1,1646
47416,JET FUEL JP8,,Jet JP8,1652
47417,JET DEFTAN,,Jet A-1,1646
47418,JP8 AVIATION GRADE FUEL,,Jet JP8,1652
47419,JP8 JET,,Jet JP8,1652
47420,JET FUEL DEFSTAN,,Jet A-1,1646
47421,JET FUEL A1 DEFSTAN,,Jet A-1,1646
47422,AVIATION TURBINE KEROSINE JET A1,,Kerosene,1670
47423,KERO/JET A1,,Kerosene,1670
47424,CRACKED NAPHTA,,Catalytic Naphtha,1290
47425,CRACKED NAPHTHA,,Catalytic Naphtha,1290
47426,CRACKED NAPTHA,,Catalytic Naphtha,1290
47427,CRACKED NAPHTHA 92R,,Catalytic Naphtha,1290
47428,DISTILLATE PETROLEUM,,Middle Distillates,1846
47429,LOW SULPHUR LIGHT CYCLE OIL,,Light Cycle Oil,1726
47430,LCO - LIGHT CYCLE OIL,,Light Cycle Oil,1726
47431,LCO DISTILLATES PETROLEUM,,Light Cycle Oil,1726
47432,LIGHT NAPTHA,,Light Naphtha,1734
47433,LT. NAPHTHA,,Light Naphtha,1734
47434,NAPHTHA LIGHT,,Light Naphtha,1734
47435,DIESEL WITH MAX 500PPM SULPHUR,,High Sulfur diesel,1600
47436,DIESEL S 500,,High Sulfur diesel,1600
47437,"500 PPM DIESEL",,High Sulfur diesel,1600
47438,LOW SULFURE DIESEL,,Low Sulfur Diesel,1760
47439,ULSD MAX 500PPM,,High Sulfur diesel,1600
47440,S-500,,High Sulfur diesel,1600
47441,ULSD DIESEL 500 PPM MAX SULPHUR,,High Sulfur diesel,1600
47442,NO 2 LSD 500 EXP,,High Sulfur diesel,1600
47443,DIESEL LSD,,Low Sulfur Diesel,1760
47444,LOW SULPHER DIESEL,,Low Sulfur Diesel,1760
47445,DIESEL SI0/S500,,High Sulfur diesel,1600
47446,S500 DIESEL,,High Sulfur diesel,1600
47447,S 500 ULSD,,High Sulfur diesel,1600
47448,DIESEL 500 PPM SULFUR,,High Sulfur diesel,1600
47449,GASOIL 500,,High Sulfur diesel,1600
47450,DIESEL S500 PPM,,High Sulfur diesel,1600
47451,DIESEL 500,,High Sulfur diesel,1600
47452,DIESEL 500PPM,,High Sulfur diesel,1600
47453,DIESEL GASOIL 50PPM,,High Sulfur diesel,1600
47454,LSD S500,,High Sulfur diesel,1600
47455,LSH,,Low Sulfur Heating Oil,1766
47456,DIESEL S500A,,High Sulfur diesel,1600
47457,LOW SULFUR DIESEL - S500,,High Sulfur diesel,1600
47458,GASOIL 0.05% SULPHUR,,High Sulfur diesel,1600
47459,ULSD DIESEL S500,,High Sulfur diesel,1600
47460,NO. 1 LOW SULFUR DIESEL,,Low Sulfur Diesel,1760
47461,NO 2 LSD 500 EXPORT DIESEL,,High Sulfur diesel,1600
47462,ULSD DIESEL WITH MAX 500PM,,High Sulfur diesel,1600
47463,ULSD 500PPM,,High Sulfur diesel,1600
47464,DIESEL S-500,,High Sulfur diesel,1600
47465,LOW SULFUR DIESEL S100,,Low Sulfur Diesel,1760
47466,DIESEL S10/S500,,Ultra Low Sulfur Diesel,2326
47467,NO 2 LSD 500,,Low Sulfur Diesel,1760
47468,LIGHT SULFUR DIESEL,,Low Sulfur Diesel,1760
47469,MARINE DIESEL OIL IN BULK,,Marine Diesel,1806
47470,MG0 DMA 0.1%,,Marine Diesel,1806
47471,LS MGO-DMA,,Marine Diesel,1806
47472,MDO-DMA,,Marine Diesel,1806
47473,MGO DMA 0.1%,,Marine Diesel,1806
47474,LOW SULFUR MGO,,Marine Diesel,1806
47475,MGO DMA 0.1,,Marine Diesel,1806
47476,MGO GRADE GAS OIL,,Marine Diesel,1806
47477,MGO 0.1%,,Marine Diesel,1806
47478,MGO/RSD,,Marine Diesel,1806
47479,MGO/DMA,,Marine Diesel,1806
47480,MGO/RDS,,Marine Diesel,1806
47481,LS MGO 1(DMA),,Marine Diesel,1806
47482,MGO - DMA,,Marine Diesel,1806
47483,NAVAL DISTILLATE,,Marine Diesel,1806
47484,LS MGO-DMALS MGO,,Marine Diesel,1806
47485,MGO DMA .1%,,Marine Diesel,1806
47486,M GO-DMA,,Marine Diesel,1806
47487,MGO DMA,,Marine Diesel,1806
47488,MGO RDS,,Marine Diesel,1806
47489,MGO-DMA 380,,Marine Diesel,1806
47490,MGO-DMA,,Marine Diesel,1806
47491,MGO 0.1,,Marine Diesel,1806
47492,DMA,,Marine Diesel,1806
47493,DIESEL DMA,,Marine Diesel,1806
47494,MGO DMA .01%,,Marine Diesel,1806
47495,MGO .1,,Marine Diesel,1806
47496,MGO / RDS,,Marine Diesel,1806
47497,DMA DIESEL,,Marine Diesel,1806
47498,DMA 1,,Marine Diesel,1806
47499,MID DISTILATES,,Middle Distillates,1846
47500,MID DISTILLATES,,Middle Distillates,1846
47501,METHYL TERTBUTYL ETHER,,MTBE,1872
47502,METHYL TERTBUTYL ETHER MTBE,,MTBE,1872
47503,METHYL TERTIARY BUTYL ETHER (M.T.B.E.),,MTBE,1872
47504,METHYL TERTIARYBUTYL ETHER (M.T.B.E.),,MTBE,1872
47505,METHYLE TERTIARY BUTYL ETHER,,MTBE,1872
47506,MTBE U.N. 2398,,MTBE,1872
47507,MTBE-UNLEADED GAS0LINE BLENDSTOCK,,MTBE,1872
47508,NAPHTHA 40 N+A,,N+A Naphtha,1884
47509,NAPHTA N+A,,N+A Naphtha,1884
47510,NAPHTHA N+A,,N+A Naphtha,1884
47511,NAPHTHA NCM 2710.12.41,,Naphtha,1886
47512,NAFTA RON 80,,Naphtha,1886
47513,US GULF COAST NAPHTHA,,Naphtha,1886
47514,NAFTA OTACNO RON 80,,Naphtha,1886
47515,NAPHIHA,,Naphtha,1886
47516,NAFTA 80 RON,,Naphtha,1886
47517,MID NAPHTHA,,Naphtha,1886
47519,CAT NAFTA,,Catalytic Naphtha,1290
99022,Jet A1 (Comoros Specs),,Jet A-1,1646
47521,NAPHTHA RON 65-70,,Naphtha,1886
47522,DILUENT NAPTHTHA,,Naphtha Diluent,1892
47523,DILUENT / NAPHTHA,,Naphtha Diluent,1892
47524,NAPHTHA DYLUENT,,Naphtha Diluent,1892
47525,DILUENT NAPTHA,,Naphtha Diluent,1892
47526,DILUENT NAPHHTA,,Naphtha Diluent,1892
